0.000000e+000	4.453979e-003
9.982000e+000	-7.505994e-003
2.004600e+001	2.311370e-002
3.001200e+001	2.888347e-003
4.002200e+001	1.530612e-003
5.003200e+001	-2.440630e-003
6.003200e+001	-4.480041e-003
7.004200e+001	-1.467500e-002
8.005200e+001	4.449284e-003
9.003400e+001	1.113773e-002
1.000440e+002	1.263463e-002
1.100540e+002	1.973794e-003
1.200540e+002	-2.107368e-002
1.300650e+002	5.344835e-003
1.400550e+002	1.684135e-002
1.500750e+002	8.906612e-004
1.600850e+002	2.114002e-004
1.700950e+002	1.057931e-002
1.800860e+002	5.416378e-003
1.900860e+002	-2.505506e-002
2.000960e+002	-1.201273e-002
2.101050e+002	2.113482e-002
2.201270e+002	-4.506950e-003
2.301370e+002	1.436794e-002
2.401370e+002	-3.214438e-003
2.501280e+002	8.507576e-003
2.601390e+002	1.474249e-002
2.701390e+002	6.508790e-003
2.801490e+002	9.973117e-003
2.901490e+002	-1.665914e-002
3.002120e+002	4.080427e-003
3.101810e+002	-1.427444e-002
3.202100e+002	-3.789907e-003
3.302200e+002	-4.172579e-003
3.402200e+002	-1.299780e-002
3.502310e+002	-2.244388e-003
3.602220e+002	-1.209540e-002
3.702220e+002	-1.709407e-002
3.802320e+002	-3.608382e-003
3.902420e+002	-1.875723e-002
4.002630e+002	-3.430278e-002
4.102640e+002	-4.080369e-002
4.202940e+002	-4.427051e-002
4.303040e+002	-3.248066e-002
4.403040e+002	-2.460533e-002
4.503150e+002	-5.681624e-002
4.603150e+002	-5.387211e-002
4.703260e+002	-4.187583e-002
4.803450e+002	-4.152255e-002
4.903570e+002	-5.658266e-002
5.003680e+002	-7.154500e-002
5.103670e+002	-5.800239e-002
5.203780e+002	-6.547799e-002
5.303700e+002	-6.625046e-002
5.403700e+002	-6.227076e-002
5.503800e+002	-4.093553e-002
5.603900e+002	-5.656720e-002
5.704120e+002	-6.573432e-002
5.804220e+002	-5.965087e-002
5.904220e+002	-5.616673e-002
6.004120e+002	-5.330424e-002
6.104330e+002	-2.380407e-002
6.204630e+002	-6.134412e-002
6.304630e+002	-2.953752e-002
6.404940e+002	-5.190355e-002
6.504940e+002	-4.341733e-002
6.605050e+002	-6.162880e-002
6.705260e+002	-4.879067e-002
6.805370e+002	-4.104064e-002
6.905370e+002	-7.975436e-002
7.005470e+002	-5.943785e-002
7.105380e+002	-4.527130e-002
7.205400e+002	-7.237244e-002
7.305510e+002	-5.885931e-002
7.405710e+002	-6.458648e-002
7.506240e+002	-5.056761e-002
7.606010e+002	-7.807435e-002
7.706320e+002	-7.060552e-002
7.806330e+002	-5.779958e-002
7.906440e+002	-7.080102e-002
8.006640e+002	-6.543366e-002
8.106750e+002	-2.237531e-002
8.206950e+002	-3.729192e-002
8.307050e+002	-2.276644e-002
8.407150e+002	-2.978239e-002
8.507150e+002	-5.003451e-003
8.607250e+002	-3.184534e-002
8.707350e+002	-2.362371e-002
8.807260e+002	-4.752245e-002
8.907260e+002	-5.689652e-003
9.007350e+002	-2.663572e-002
9.107450e+002	-3.296843e-002
9.207460e+002	-2.159349e-002
9.307370e+002	-3.408635e-002
9.407380e+002	-2.510156e-002
9.507480e+002	-5.078337e-002
9.607570e+002	-2.852589e-002
9.707580e+002	-3.750078e-002
9.807680e+002	-4.452944e-002
9.907590e+002	-3.344494e-002
1.000770e+003	-4.547153e-002
1.010773e+003	-3.507428e-002
1.020774e+003	-1.457929e-002
1.030784e+003	-4.228546e-002
1.040776e+003	-4.231730e-002
1.050786e+003	-3.646930e-002
1.060786e+003	-3.267925e-002
1.070796e+003	-2.975638e-002
1.080796e+003	-4.507433e-002
1.090827e+003	-2.918699e-002
1.100827e+003	-4.976060e-002
1.110836e+003	-5.143702e-002
1.120846e+003	-4.778477e-002
1.130847e+003	-4.592696e-002
1.140857e+003	-4.009518e-002
1.150867e+003	-5.134999e-002
1.160867e+003	-5.163967e-002
1.170877e+003	-5.461059e-002
1.180886e+003	-4.719021e-002
1.190877e+003	-3.820561e-002
1.200878e+003	-7.318764e-002
1.210888e+003	-5.383022e-002
1.220888e+003	-4.325002e-002
1.230897e+003	-6.950642e-002
1.240889e+003	-5.484120e-002
1.250891e+003	-6.114001e-002
1.260955e+003	-5.518323e-002
1.270921e+003	-7.537548e-002
1.280932e+003	-5.655057e-002
1.290953e+003	-7.879010e-002
1.300996e+003	-4.939064e-002
1.310965e+003	-6.417284e-002
1.320975e+003	-6.633847e-002
1.330985e+003	-8.491805e-002
1.340985e+003	-5.766011e-002
1.350995e+003	-7.542859e-002
1.361005e+003	-7.782775e-002
1.371005e+003	-8.730383e-002
1.381015e+003	-6.240594e-002
1.391005e+003	-7.773080e-002
1.401026e+003	-1.023656e-001
1.411036e+003	-1.084152e-001
1.421039e+003	-7.206682e-002
1.431049e+003	-8.823083e-002
1.441059e+003	-9.375884e-002
1.451059e+003	-8.797757e-002
1.461089e+003	-9.774568e-002
1.471099e+003	-1.039568e-001
1.481099e+003	-8.142253e-002
1.491108e+003	-8.708744e-002
1.501111e+003	-9.220719e-002
1.511140e+003	-1.147546e-001
1.521141e+003	-9.212483e-002
1.531153e+003	-1.149880e-001
1.541145e+003	-1.238225e-001
1.551145e+003	-1.103067e-001
1.561154e+003	-1.196953e-001
1.571164e+003	-1.355469e-001
1.581145e+003	-1.171065e-001
1.591156e+003	-1.276128e-001
1.601165e+003	-1.319397e-001
1.611166e+003	-1.045143e-001
1.621177e+003	-1.142464e-001
1.631177e+003	-1.417700e-001
1.641188e+003	-1.196844e-001
1.651198e+003	-1.395915e-001
1.661179e+003	-1.323801e-001
1.671190e+003	-1.300582e-001
1.681199e+003	-1.243673e-001
1.691200e+003	-1.437772e-001
1.701209e+003	-1.302737e-001
1.711231e+003	-1.426836e-001
1.721241e+003	-1.559843e-001
1.731251e+003	-1.487503e-001
1.741241e+003	-1.465709e-001
1.751241e+003	-1.470274e-001
1.761251e+003	-1.392775e-001
1.771261e+003	-1.365071e-001
1.781261e+003	-1.478017e-001
1.791270e+003	-1.471419e-001
1.801281e+003	-1.513118e-001
1.811302e+003	-1.587030e-001
1.821312e+003	-1.586853e-001
1.831333e+003	-1.637958e-001
1.841343e+003	-1.587839e-001
1.851364e+003	-1.463476e-001
1.861374e+003	-1.681319e-001
1.871375e+003	-1.925650e-001
1.881385e+003	-1.644764e-001
1.891385e+003	-1.701079e-001
1.901397e+003	-1.804701e-001
1.911408e+003	-1.841203e-001
1.921409e+003	-1.608263e-001
1.931421e+003	-1.800170e-001
1.941441e+003	-2.010987e-001
1.951443e+003	-1.883515e-001
1.961473e+003	-1.937022e-001
1.971483e+003	-1.808465e-001
1.981484e+003	-1.936297e-001
1.991493e+003	-1.942425e-001
2.001485e+003	-1.950589e-001
2.011485e+003	-1.911813e-001
2.021478e+003	-1.842440e-001
2.031477e+003	-1.837768e-001
2.041488e+003	-1.964423e-001
2.051498e+003	-1.940368e-001
2.061498e+003	-2.028810e-001
2.071508e+003	-2.068052e-001
2.081510e+003	-2.058112e-001
2.091519e+003	-2.114434e-001
2.101529e+003	-1.878473e-001
2.111531e+003	-2.037599e-001
2.121542e+003	-2.033711e-001
2.131562e+003	-2.253122e-001
2.141574e+003	-2.131194e-001
2.151566e+003	-1.989412e-001
2.161587e+003	-2.058765e-001
2.171587e+003	-1.917368e-001
2.181599e+003	-1.959867e-001
2.191619e+003	-1.984479e-001
2.201630e+003	-2.187643e-001
2.211683e+003	-1.994780e-001
2.221680e+003	-2.264501e-001
2.231680e+003	-2.188458e-001
2.241691e+003	-2.237439e-001
2.251693e+003	-2.193697e-001
2.261704e+003	-2.115131e-001
2.271713e+003	-2.243192e-001
2.281715e+003	-2.128531e-001
2.291726e+003	-2.203088e-001
2.301746e+003	-2.143212e-001
2.311756e+003	-2.155036e-001
2.321766e+003	-2.336084e-001
2.331748e+003	-2.152234e-001
2.341805e+003	-2.308369e-001
2.351778e+003	-2.194911e-001
2.361788e+003	-2.327294e-001
2.371798e+003	-2.338212e-001
2.381799e+003	-2.223473e-001
2.391809e+003	-2.282376e-001
2.401811e+003	-2.330919e-001
2.411820e+003	-2.633945e-001
2.421830e+003	-2.101390e-001
2.431829e+003	-2.322505e-001
2.441842e+003	-2.421396e-001
2.451862e+003	-2.353907e-001
2.461872e+003	-2.244280e-001
2.471893e+003	-2.521651e-001
2.481903e+003	-2.441541e-001
2.491913e+003	-2.403397e-001
2.501894e+003	-2.477279e-001
2.511960e+003	-2.398928e-001
2.521925e+003	-2.607338e-001
2.531936e+003	-2.479282e-001
2.541939e+003	-2.451192e-001
2.551948e+003	-2.677325e-001
2.561958e+003	-2.380652e-001
2.571959e+003	-2.660479e-001
2.581969e+003	-2.647637e-001
2.591972e+003	-2.456040e-001
2.601981e+003	-2.662420e-001
2.611991e+003	-2.621374e-001
2.621991e+003	-2.680596e-001
2.632002e+003	-2.647622e-001
2.642011e+003	-2.606822e-001
2.652011e+003	-2.496285e-001
2.662021e+003	-2.640171e-001
2.672032e+003	-2.884991e-001
2.682032e+003	-2.775879e-001
2.692042e+003	-2.765465e-001
2.702052e+003	-2.828286e-001
2.712042e+003	-2.618571e-001
2.722042e+003	-2.677147e-001
2.732053e+003	-2.737505e-001
2.742063e+003	-2.995182e-001
2.752063e+003	-2.900401e-001
2.762073e+003	-2.746854e-001
2.772083e+003	-2.993893e-001
2.782083e+003	-3.051929e-001
2.792093e+003	-3.025178e-001
2.802103e+003	-2.979739e-001
2.812102e+003	-2.928735e-001
2.822113e+003	-2.996882e-001
2.832105e+003	-3.072221e-001
2.842106e+003	-2.836696e-001
2.852114e+003	-2.799518e-001
2.862124e+003	-2.979815e-001
2.872124e+003	-2.739851e-001
2.882134e+003	-2.638755e-001
2.892144e+003	-2.483340e-001
2.902165e+003	-2.656047e-001
2.912166e+003	-2.701107e-001
2.922225e+003	-2.815922e-001
2.932196e+003	-2.798188e-001
2.942226e+003	-2.826629e-001
2.952226e+003	-2.461766e-001
2.962237e+003	-2.979201e-001
2.972247e+003	-2.838807e-001
2.982247e+003	-2.577802e-001
2.992257e+003	-2.944670e-001
3.002248e+003	-2.840653e-001
3.012268e+003	-2.801930e-001
3.022278e+003	-2.815503e-001
3.032288e+003	-3.004757e-001
3.042270e+003	-2.966467e-001
3.052314e+003	-2.894242e-001
3.062283e+003	-2.712042e-001
3.072294e+003	-3.046005e-001
3.082314e+003	-2.798271e-001
3.092374e+003	-2.799827e-001
3.102345e+003	-2.883298e-001
3.112356e+003	-3.075336e-001
3.122367e+003	-2.950239e-001
3.132367e+003	-2.992024e-001
3.142376e+003	-2.895131e-001
3.152378e+003	-2.910833e-001
3.162437e+003	-3.153064e-001
3.172409e+003	-3.084648e-001
3.182419e+003	-2.899300e-001
3.192429e+003	-2.896734e-001
3.202429e+003	-3.001060e-001
3.212439e+003	-2.887397e-001
3.222449e+003	-3.059802e-001
3.232449e+003	-3.229060e-001
3.242459e+003	-3.039763e-001
3.252469e+003	-3.019807e-001
3.262469e+003	-3.017736e-001
3.272499e+003	-3.173082e-001
3.282508e+003	-3.104795e-001
3.292529e+003	-2.980748e-001
3.302539e+003	-3.154367e-001
3.312560e+003	-3.219377e-001
3.322570e+003	-3.278450e-001
3.332570e+003	-3.129557e-001
3.342580e+003	-3.241684e-001
3.352581e+003	-3.082828e-001
3.362610e+003	-3.243033e-001
3.372611e+003	-3.269640e-001
3.382620e+003	-3.165691e-001
3.392612e+003	-3.283950e-001
3.402632e+003	-2.989333e-001
3.412643e+003	-3.290024e-001
3.422645e+003	-2.992623e-001
3.432675e+003	-3.242856e-001
3.442674e+003	-3.166112e-001
3.452685e+003	-3.234421e-001
3.462695e+003	-3.321608e-001
3.472695e+003	-3.010607e-001
3.482705e+003	-3.349299e-001
3.492747e+003	-3.174341e-001
3.502697e+003	-3.158259e-001
3.512707e+003	-3.251429e-001
3.522717e+003	-3.376893e-001
3.532716e+003	-3.346865e-001
3.542727e+003	-3.282061e-001
3.552737e+003	-3.313423e-001
3.562737e+003	-3.434569e-001
3.572749e+003	-3.366666e-001
3.582770e+003	-3.307659e-001
3.592780e+003	-3.207461e-001
3.602790e+003	-3.416556e-001
3.612771e+003	-3.391732e-001
3.622782e+003	-3.448513e-001
3.632803e+003	-3.476240e-001
3.642813e+003	-3.480638e-001
3.652834e+003	-3.383192e-001
3.662846e+003	-3.420816e-001
3.672846e+003	-3.462171e-001
3.682858e+003	-3.484718e-001
3.692859e+003	-3.516644e-001
3.702898e+003	-3.627859e-001
3.712879e+003	-3.526689e-001
3.722870e+003	-3.482587e-001
3.732870e+003	-3.639089e-001
3.742880e+003	-3.393046e-001
3.752880e+003	-3.641991e-001
3.762890e+003	-3.542224e-001
3.772881e+003	-3.624246e-001
3.782901e+003	-3.649489e-001
3.792912e+003	-3.582473e-001
3.802932e+003	-3.534518e-001
3.812991e+003	-3.671145e-001
3.822963e+003	-3.929090e-001
3.832974e+003	-3.811409e-001
3.842994e+003	-3.440732e-001
3.853004e+003	-3.495942e-001
3.863014e+003	-3.435870e-001
3.873014e+003	-3.475346e-001
3.883025e+003	-3.665742e-001
3.893045e+003	-3.651637e-001
3.903055e+003	-3.673001e-001
3.913067e+003	-3.817217e-001
3.923067e+003	-3.543431e-001
3.933059e+003	-3.712574e-001
3.943060e+003	-3.910328e-001
3.953071e+003	-3.630677e-001
3.963091e+003	-4.140112e-001
3.973100e+003	-3.670247e-001
3.983122e+003	-3.787492e-001
3.993134e+003	-3.775887e-001
4.003154e+003	-3.686388e-001
4.013164e+003	-3.698799e-001
4.023174e+003	-3.635909e-001
4.033174e+003	-3.681625e-001
4.043184e+003	-3.754425e-001
4.053194e+003	-3.866215e-001
4.063184e+003	-4.032561e-001
4.073185e+003	-3.828684e-001
4.083195e+003	-3.881043e-001
4.093194e+003	-3.890285e-001
4.103206e+003	-4.035868e-001
4.113215e+003	-3.750940e-001
4.123216e+003	-3.947787e-001
4.133226e+003	-3.980838e-001
4.143236e+003	-3.884949e-001
4.153236e+003	-3.864269e-001
4.163246e+003	-4.035835e-001
4.173247e+003	-4.074144e-001
4.183304e+003	-3.853280e-001
4.193287e+003	-4.106690e-001
4.203287e+003	-4.093104e-001
4.213297e+003	-4.128263e-001
4.223298e+003	-4.167049e-001
4.233328e+003	-4.283424e-001
4.243338e+003	-3.992985e-001
4.253337e+003	-4.254907e-001
4.263348e+003	-4.040754e-001
4.273347e+003	-4.212290e-001
4.283358e+003	-3.959728e-001
4.293368e+003	-4.270975e-001
4.303368e+003	-4.048296e-001
4.313378e+003	-4.104584e-001
4.323388e+003	-4.003106e-001
4.333388e+003	-4.244047e-001
4.343399e+003	-4.263631e-001
4.353409e+003	-4.116075e-001
4.363390e+003	-4.173979e-001
4.373400e+003	-4.275348e-001
4.383411e+003	-4.177547e-001
4.393394e+003	-3.954132e-001
4.403404e+003	-3.656411e-001
4.413406e+003	-3.780012e-001
4.423437e+003	-4.053297e-001
4.433447e+003	-3.878961e-001
4.443447e+003	-3.803084e-001
4.453439e+003	-4.025346e-001
4.463442e+003	-3.775869e-001
4.473452e+003	-3.732975e-001
4.483454e+003	-3.604792e-001
4.493464e+003	-3.876472e-001
4.503474e+003	-4.045041e-001
4.513454e+003	-3.853110e-001
4.523496e+003	-3.732353e-001
4.533475e+003	-4.045011e-001
4.543474e+003	-3.899521e-001
4.553485e+003	-3.866547e-001
4.563494e+003	-4.050085e-001
4.573494e+003	-4.123990e-001
4.583558e+003	-3.991863e-001
4.593525e+003	-4.160193e-001
4.603536e+003	-4.096951e-001
4.613547e+003	-4.169299e-001
4.623547e+003	-3.863303e-001
4.633557e+003	-3.855285e-001
4.643567e+003	-4.312429e-001
4.653569e+003	-4.094920e-001
4.663580e+003	-4.099309e-001
4.673580e+003	-3.944726e-001
4.683590e+003	-4.098600e-001
4.693591e+003	-4.188347e-001
4.703621e+003	-4.165078e-001
4.713631e+003	-4.235270e-001
4.723631e+003	-4.140652e-001
4.733622e+003	-4.258343e-001
4.743632e+003	-4.392408e-001
4.753622e+003	-4.323268e-001
4.763621e+003	-4.156735e-001
4.773633e+003	-4.364514e-001
4.783634e+003	-4.441367e-001
4.793691e+003	-4.410545e-001
4.803672e+003	-4.259344e-001
4.813673e+003	-4.315741e-001
4.823683e+003	-4.163049e-001
4.833684e+003	-4.194756e-001
