0.00000000,0.02003975
9.98000000,0.02678891
19.98100000,0.02560324
29.99200000,0.00196663
40.01200000,0.01420644
50.02300000,-0.01586309
60.04400000,0.02312351
70.05400000,0.03922045
80.05500000,0.03097293
90.06600000,0.01692622
100.07600000,0.03268812
110.07600000,0.03181561
120.08500000,0.04750543
130.09800000,0.03848220
140.09700000,0.01257864
150.10700000,0.03564665
160.11600000,0.05067283
170.11800000,0.06059743
180.12700000,0.04338340
190.12800000,0.04662459
200.15900000,0.05666319
210.16900000,0.04395924
220.16800000,0.03257656
230.17900000,0.05351166
240.17900000,0.02619474
250.19100000,0.05375185
260.21000000,0.03896729
270.22200000,0.04737358
280.24200000,0.03941007
290.27100000,0.06211826
300.27200000,0.06932482
310.28200000,0.04368525
320.28400000,0.05270403
330.31500000,0.03845948
340.32600000,0.02535860
350.34700000,0.03411522
360.34700000,0.02021917
370.37800000,0.04245405
380.37800000,0.02736084
390.38900000,0.04769435
400.40100000,0.02341538
410.40100000,0.05445974
420.39100000,0.04586507
430.40300000,0.04217946
440.42200000,0.03461919
450.41600000,0.03037506
460.41500000,0.04935099
470.42500000,0.03181004
480.43600000,0.02101980
490.43500000,0.04519578
500.44600000,0.03306025
510.45500000,0.04866761
520.45500000,0.03839811
530.46500000,0.06054851
540.46600000,0.02549974
550.49700000,0.03997137
560.50700000,0.02992662
570.50700000,0.04798965
580.51500000,0.05359174
590.51700000,0.03896767
600.54800000,0.04204841
610.54600000,0.04718281
620.55800000,0.04467333
630.56800000,0.06309031
640.56700000,0.05018350
650.57600000,0.04521115
660.58700000,0.04034761
670.58700000,0.04403738
680.59800000,0.04826918
690.60700000,0.04742164
700.59700000,0.02103831
710.59800000,0.06281596
720.60700000,0.03693494
730.61900000,0.04431462
740.61900000,0.05299576
750.62900000,0.04656330
760.63900000,0.05427768
770.63800000,0.05258624
780.64800000,0.03527702
790.64900000,0.03869918
800.71600000,0.03463747
810.68900000,0.04453769
820.68900000,0.03929051
830.69900000,0.06657131
840.70900000,0.02981329
850.70900000,0.04590534
860.71800000,0.02629787
870.71900000,0.06134947
880.72800000,0.04606320
890.73900000,0.03791872
900.73800000,0.04708212
910.80100000,0.04402377
920.77000000,0.03558468
930.78100000,0.04377179
940.80200000,0.06013103
950.81300000,0.04495897
960.86600000,0.04031832
970.84200000,0.05704619
980.88800000,0.05857848
990.85500000,0.05503100
1000.86500000,0.05363645
1010.86500000,0.05682627
1020.87400000,0.05853125
1030.86600000,0.05467138
1040.88600000,0.06088066
1050.92400000,0.04094611
1060.90600000,0.07317570
1070.89600000,0.06836876
1080.89700000,0.07180882
1090.90700000,0.03809871
1100.90600000,0.05494913
1110.91600000,0.05319403
1120.92600000,0.05130885
1130.92700000,0.08046442
1140.93900000,0.05045241
1150.94800000,0.06882749
1160.93900000,0.05910363
1170.93800000,0.06742179
1180.94800000,0.04561479
1190.95800000,0.08075922
1200.98000000,0.07755722
1210.98000000,0.07431926
1220.99200000,0.06970811
1231.00100000,0.06584068
1240.98200000,0.07242685
1251.01300000,0.06440767
1261.01300000,0.07390851
1271.02300000,0.06734925
1281.03500000,0.05789707
1291.03500000,0.07050310
1301.04600000,0.08268458
1311.04600000,0.06738249
1321.10100000,0.08116938
1331.08500000,0.06089725
1341.10600000,0.06420925
1351.11700000,0.08015301
1361.11600000,0.07758468
1371.10800000,0.06758192
1381.11800000,0.07049218
1391.10700000,0.06126098
1401.12800000,0.08140483
1411.13000000,0.07262043
1421.16000000,0.06936958
1431.16000000,0.05907969
1441.19100000,0.07635468
1451.20000000,0.08474346
1461.22200000,0.06348790
1471.23200000,0.07093387
1481.23200000,0.07279598
1491.22400000,0.07432588
1501.23300000,0.08169705
1511.23400000,0.07011411
1521.24400000,0.06011289
1531.25300000,0.09239102
1541.25400000,0.07011820
1551.26300000,0.06555947
1561.26400000,0.08474780
1571.27400000,0.07771966
1581.28400000,0.05209688
1591.28500000,0.05917518
1601.29400000,0.07686591
1611.31700000,0.07679646
1621.32700000,0.06633091
1631.34700000,0.07569475
1641.35800000,0.07997626
1651.36700000,0.06416412
1661.36800000,0.07541142
1671.37700000,0.05678281
1681.38700000,0.06267603
1691.36800000,0.06416073
1701.37900000,0.07889045
1711.38800000,0.07651839
1721.38800000,0.08227371
1731.39900000,0.05056814
1741.40800000,0.06677827
1751.40800000,0.07011232
1761.42100000,0.05859793
1771.42100000,0.05481426
1781.43300000,0.07549858
1791.45200000,0.04866303
1801.46300000,0.04496407
1811.47200000,0.06739928
1821.45400000,0.07346240
1831.46400000,0.07519684
1841.45400000,0.06336509
1851.47500000,0.06370990
1861.48500000,0.05440969
1871.49400000,0.07941304
1881.49400000,0.04239536
1891.50500000,0.07125028
1901.52600000,0.06837280
1911.53600000,0.08370726
1921.54600000,0.04922546
1931.54600000,0.06846713
1941.53800000,0.05359585
1951.55900000,0.05803584
1961.56900000,0.04559308
1971.59000000,0.05473859
1981.60100000,0.03855535
1991.62200000,0.03460757
2001.63100000,0.06711999
2011.64200000,0.06116292
2021.63200000,0.04808219
2031.63200000,0.05084912
2041.62300000,0.04850249
2051.64400000,0.03847936
2061.65400000,0.02587762
2071.66300000,0.04531465
2081.65400000,0.06085681
2091.65300000,0.05684770
2101.66400000,0.05993486
2111.66300000,0.04110160
2121.67400000,0.02898602
2131.66500000,0.05539856
2141.70200000,0.04048584
2151.67700000,0.03019002
2161.68600000,0.03074282
2171.68600000,0.02661229
2181.69600000,0.02605301
2191.70600000,0.05211262
2201.68700000,0.04248453
2211.69800000,0.04982726
2221.68900000,0.02422517
2231.68900000,0.03148041
2241.69900000,0.05748116
2251.71000000,0.03197936
2261.70900000,0.01260215
2271.71900000,0.02703522
2281.73000000,0.02689378
2291.73000000,0.01597627
2301.74000000,0.04332166
2311.73000000,0.02880176
2321.75000000,0.00595221
2331.76100000,0.03071351
2341.77000000,0.04101422
2351.75100000,0.03321206
2361.76100000,0.00776800
2371.75100000,0.02716027
2381.77100000,0.03075069
2391.78200000,0.02679438
2401.77300000,0.01456758
2411.79300000,0.01086563
2421.80400000,0.01915566
2431.81300000,0.03463162
2441.80400000,0.01552381
2451.80400000,0.00557775
2461.79400000,-0.00379068
2471.80400000,0.02931435
2481.80500000,0.00392335
2491.81500000,0.01009613
2501.82400000,0.00102613
2511.81500000,-0.01497186
2521.81500000,-0.02395280
2531.82300000,0.02242594
2541.83300000,-0.00781518
2551.83400000,0.00069098
2561.84400000,0.01297699
2571.85400000,-0.00833972
2581.85300000,-0.00796036
2591.84500000,-0.00265636
2601.85400000,-0.01786796
2611.83600000,-0.02162141
2621.84500000,0.00406180
2631.85600000,-0.03743856
2641.85600000,-0.01377317
2651.88600000,-0.02690604
2661.89500000,-0.02908381
2671.89500000,-0.05511692
2681.88800000,0.01069900
2691.89000000,-0.02974729
2701.89900000,-0.03965531
2711.90900000,-0.04425730
2721.89000000,-0.05084717
2731.90000000,-0.04025069
2741.91000000,-0.04546986
2751.91100000,-0.03690714
2761.92000000,-0.06787569
2771.91100000,-0.02003969
2781.92200000,-0.03067242
2791.92300000,-0.05091045
2801.94400000,-0.05362887
2811.95400000,-0.05563642
2821.96400000,-0.02230557
2831.96600000,-0.07118823
2841.97500000,-0.02837566
2851.98500000,-0.06235178
2861.96600000,-0.04345581
2871.97600000,-0.04480528
2881.98600000,-0.06063468
2891.98600000,-0.04857850
2901.99800000,-0.05071512
2912.01900000,-0.05219324
2922.03000000,-0.06620960
2932.05000000,-0.05641761
2942.05900000,-0.05712943
2952.06000000,-0.05975277
2962.07100000,-0.06177508
2972.06200000,-0.04204435
2982.08100000,-0.08890464
2992.09100000,-0.07644563
3002.10200000,-0.07816590
3012.09100000,-0.08664100
3022.09300000,-0.05160024
3032.10200000,-0.07059192
3042.10200000,-0.08561948
3052.11500000,-0.10396280
3062.13400000,-0.09648205
3072.14500000,-0.12490868
3082.15500000,-0.10127186
3092.15500000,-0.10327265
3102.16500000,-0.10624056
3112.17400000,-0.10311454
3122.16400000,-0.10360774
3132.16500000,-0.11844318
3142.17400000,-0.08712953
3152.17500000,-0.08958851
3162.18700000,-0.11770285
3172.19600000,-0.10341216
3182.18600000,-0.09671999
3192.18600000,-0.11216576
3202.19600000,-0.13036997
3212.20600000,-0.12000444
3222.20600000,-0.10604016
3232.19900000,-0.13416856
3242.20800000,-0.11543507
3252.18900000,-0.11600923
3262.19900000,-0.14666745
3272.20900000,-0.13927952
3282.20900000,-0.14138372
3292.22100000,-0.14160589
3302.22200000,-0.12294404
3312.23200000,-0.15144615
3322.22300000,-0.14075066
3332.24300000,-0.17375931
3342.25300000,-0.15424711
3352.26300000,-0.14575067
3362.26200000,-0.14837808
3372.27400000,-0.18628745
3382.29300000,-0.16419254
3392.30300000,-0.16446962
3402.31500000,-0.13109762
3412.31400000,-0.14331870
3422.32500000,-0.14228547
3432.32500000,-0.16478164
3442.33700000,-0.14643171
3452.34700000,-0.16002696
3462.33700000,-0.18130877
3472.33700000,-0.15452238
3482.32800000,-0.18050881
3492.33800000,-0.16612732
3502.33700000,-0.17523165
3512.34800000,-0.16780396
3522.35800000,-0.17819100
3532.35800000,-0.21268573
3542.36700000,-0.18538541
3552.37800000,-0.19529527
3562.36800000,-0.18802744
3572.36700000,-0.19208304
3582.35900000,-0.17591891
3592.36800000,-0.19197363
3602.34900000,-0.21011785
3612.36000000,-0.18971085
3622.37000000,-0.20179007
3632.37000000,-0.19062835
3642.37900000,-0.20158265
3652.38900000,-0.20051409
3662.39000000,-0.21070886
3672.40000000,-0.21079812
3682.40400000,-0.20748403
3692.41300000,-0.20131500
3702.42300000,-0.23274695
3712.42300000,-0.21362484
3722.43300000,-0.25081202
3732.42400000,-0.20886007
3742.43500000,-0.22483928
3752.41400000,-0.22793130
3762.42400000,-0.21923884
3772.43400000,-0.23119962
3782.43400000,-0.23883540
3792.44300000,-0.25301574
3802.45300000,-0.23982464
3812.45300000,-0.21324531
3822.46600000,-0.23889202
3832.46700000,-0.25346841
3842.47700000,-0.23851108
3852.48600000,-0.25963849
3862.48600000,-0.25627678
3872.49800000,-0.25585274
3882.49900000,-0.25961012
3892.53000000,-0.25416406
3902.53100000,-0.26699739
3912.54000000,-0.25440268
3922.55100000,-0.25644020
3932.55000000,-0.24455399
3942.56200000,-0.25579805
3952.57200000,-0.26363781
3962.57100000,-0.26694067
3972.58200000,-0.28227845
3982.59100000,-0.27573258
3992.58100000,-0.29546117
4002.58200000,-0.28631947
4012.59100000,-0.26006050
4022.60100000,-0.28862397
4032.60200000,-0.27464308
4042.61100000,-0.27819594
4052.62100000,-0.30055806
4062.62300000,-0.29525686
4072.63200000,-0.30014921
4082.64300000,-0.28683005
4092.64200000,-0.27612820
4102.65300000,-0.29034291
4112.66200000,-0.28418355
4122.66200000,-0.28954395
4132.65400000,-0.31950993
4142.67300000,-0.30975532
4152.70300000,-0.30735219
4162.71400000,-0.29853063
4172.73500000,-0.29978232
4182.73400000,-0.28962419
4192.74400000,-0.31833330
4202.75400000,-0.31058326
4212.75300000,-0.31737158
4222.78400000,-0.31655963
4232.78400000,-0.28410473
4242.79400000,-0.30187241
4252.78400000,-0.30416171
4262.80400000,-0.33247504
4272.81500000,-0.32719910
4282.82500000,-0.32502256
4292.82500000,-0.31183220
4302.85500000,-0.32215300
4312.86400000,-0.30790601
4322.86500000,-0.30447923
4332.87500000,-0.32247819
4342.87600000,-0.31469324
4352.90600000,-0.34516260
4362.91500000,-0.32915295
4372.91500000,-0.33479549
4382.92600000,-0.34228064
4392.93500000,-0.33359629
4402.93600000,-0.32717379
4412.92700000,-0.32599682
4422.94600000,-0.33885225
4433.01000000,-0.35229089
4442.97600000,-0.32962956
4452.98600000,-0.34348778
4462.99700000,-0.35001489
4472.99700000,-0.34382535
4483.00800000,-0.33667913
4493.03000000,-0.35855605
4503.03900000,-0.35719475
4513.04800000,-0.35791006
4523.04900000,-0.35423171
4533.06000000,-0.35509761
4543.06900000,-0.35830369
4553.06000000,-0.37280554
4563.06000000,-0.34660557
4573.07200000,-0.35183345
4583.07200000,-0.37763187
4593.08300000,-0.36289975
4603.10100000,-0.35730482
4613.11300000,-0.36242189
4623.11400000,-0.41149981
