0,1.27345835
9.979,1.30454116
19.989,1.30228574
30,1.30996016
39.999,1.31697471
49.99,1.31249376
60.002,1.29033982
70.022,1.28713404
80.023,1.32821359
90.053,1.29305828
100.054,1.28706479
110.066,1.29407225
120.074,1.30785064
130.065,1.31508885
140.065,1.29080398
150.075,1.29657185
160.086,1.31681328
170.106,1.31355521
180.108,1.31471003
190.137,1.30165085
200.148,1.30654471
210.167,1.29765465
220.179,1.33616454
230.178,1.31613341
240.17,1.32211706
250.172,1.31480957
260.183,1.31683606
270.221,1.32713802
280.194,1.32335514
290.197,1.33211127
300.207,1.34852064
310.21,1.31602406
320.22,1.33300676
330.229,1.31988717
340.23,1.31966763
350.241,1.33925657
360.232,1.34059926
370.233,1.34578227
380.244,1.34874461
390.256,1.31538427
400.255,1.34868879
410.265,1.32798199
420.266,1.34695653
430.296,1.35197856
440.306,1.33636832
450.328,1.3173991
460.326,1.36579512
470.336,1.36898426
480.347,1.33212202
490.346,1.34012181
500.356,1.33186102
510.366,1.33692041
520.366,1.35218559
530.376,1.33227639
540.387,1.36426341
550.386,1.34772569
560.396,1.34229483
570.387,1.33968574
580.407,1.33252734
590.417,1.34814038
600.427,1.34876194
610.417,1.35808991
620.417,1.36369871
630.427,1.35809386
640.437,1.34910359
650.437,1.37546691
660.447,1.36342554
670.457,1.36625905
680.457,1.35427673
690.467,1.34278487
700.477,1.36029843
710.499,1.37829838
720.508,1.35223578
730.51,1.35724255
740.499,1.34439866
750.52,1.37644337
760.55,1.3882636
770.549,1.34612076
780.56,1.38196159
790.57,1.3499593
800.57,1.37717291
810.58,1.38685951
820.59,1.38644001
830.59,1.37970902
840.6,1.37778344
850.609,1.40271259
860.591,1.38706397
870.602,1.38238514
880.611,1.38417817
890.611,1.39810575
900.623,1.38803995
910.643,1.42210968
920.654,1.40227078
930.663,1.39985991
940.663,1.40108811
950.673,1.36993336
960.683,1.40074013
970.673,1.39523144
980.674,1.38428807
990.683,1.39125766
1000.693,1.3945204
1010.693,1.41187312
1020.703,1.39218986
1030.713,1.40229615
1040.713,1.4007013
1050.723,1.38945232
1060.734,1.41518833
1070.733,1.41102109
1080.743,1.4056429
1090.753,1.40930157
1100.753,1.41023756
1110.763,1.42423408
1120.764,1.41130659
1130.773,1.39862373
1140.817,1.41123049
1150.785,1.41675987
1160.815,1.41432282
1170.816,1.39450587
1180.846,1.41757481
1190.846,1.42506327
1200.856,1.43743202
1210.847,1.41656694
1220.848,1.42112558
1230.858,1.41910323
1240.868,1.40520169
1250.868,1.42298061
1260.879,1.42421752
1270.889,1.4181888
1280.888,1.4275929
1290.898,1.42666312
1300.919,1.43300385
1310.929,1.41276524
1320.94,1.40993694
1330.921,1.43468389
1340.93,1.43336
1350.922,1.43044721
1360.922,1.4458917
1370.933,1.45003205
1380.923,1.43675637
1390.943,1.44030756
1400.973,1.43751105
1410.955,1.44027661
1420.965,1.4406169
1430.975,1.46280537
1440.977,1.4452239
1451.006,1.4420552
1461.006,1.46119966
1471.017,1.44184203
1481.026,1.44414598
1491.026,1.44786373
1501.037,1.44763887
1511.04,1.45828577
1521.049,1.44014819
1531.059,1.43533385
1541.061,1.4588606
1551.09,1.44880532
1561.092,1.4485434
1571.104,1.44989592
1581.104,1.44280122
1591.114,1.45668563
1601.125,1.46570424
1611.124,1.47739782
1621.134,1.46020285
1631.125,1.45993793
1641.137,1.45902796
1651.137,1.45857272
1661.147,1.46590446
1671.146,1.46158141
1681.155,1.46267166
1691.167,1.47563667
1701.157,1.46755747
1711.157,1.46710507
1721.167,1.46973812
1731.167,1.48048533
1741.177,1.4888881
1751.187,1.49659958
1761.187,1.47797153
1771.199,1.48555557
1781.21,1.47479387
1791.231,1.49048209
1801.233,1.49845641
1811.262,1.48637578
1821.262,1.48574926
1831.273,1.50311606
1841.282,1.50458319
1851.284,1.52302236
1861.294,1.50869411
1871.315,1.49727439
1881.324,1.48514564
1891.334,1.4963835
1901.335,1.50639424
1911.345,1.49782215
1921.346,1.48853881
1931.356,1.49419422
1941.347,1.50278395
1951.358,1.53278533
1961.359,1.49955545
1971.349,1.50376328
1981.36,1.50171527
1991.381,1.5129767
2001.392,1.51450164
2011.392,1.51276723
2021.402,1.52101203
2031.402,1.50426349
2041.412,1.51138333
2051.422,1.51239446
2061.422,1.53739739
2071.433,1.53086528
2081.442,1.53984171
2091.443,1.5318866
2101.453,1.52013386
2111.463,1.52697834
2121.463,1.5274026
2131.497,1.53674091
2141.494,1.5284687
2151.503,1.52249075
2161.513,1.52611011
2171.503,1.51819941
2181.507,1.52360522
2191.527,1.54735739
2201.537,1.536582
2211.546,1.54473834
2221.546,1.52701658
2231.557,1.53648036
2241.558,1.57315843
2251.568,1.54385626
2261.56,1.55389903
2271.579,1.54358306
2281.589,1.54244831
2291.592,1.55673756
2301.601,1.56538508
2311.613,1.57605764
2321.611,1.56089465
2331.622,1.55618559
2341.632,1.54604146
2351.615,1.55857966
2361.644,1.56841184
2371.645,1.57575003
2381.693,1.58890846
2391.677,1.57979215
2401.687,1.5692011
2411.709,1.57042102
2421.718,1.57014978
2431.728,1.58369489
2441.728,1.57029796
2451.738,1.59074937
2461.749,1.60150096
2471.73,1.5941934
2481.739,1.57129045
2491.73,1.59526161
2501.731,1.58239546
2511.74,1.5654465
2521.75,1.58520552
2531.75,1.58804669
