0.00000000,2.05391971
10.00900000,2.07773507
20.03900000,2.04671098
30.03900000,2.06711652
40.05000000,2.04749490
50.06000000,2.06169607
60.06000000,2.05464873
70.07000000,2.07036668
80.08100000,2.08166881
90.08000000,2.06742668
100.09000000,2.06321434
110.10100000,2.08426018
120.10100000,2.06354019
130.11200000,2.05161194
140.12200000,2.06997512
150.12400000,2.06016256
160.13300000,2.02403096
170.13300000,2.06585983
180.14400000,2.05523478
190.16500000,2.04593181
200.17600000,2.04667727
210.18600000,2.04423513
220.18600000,2.06640355
230.19500000,2.07174741
240.20600000,2.06211829
250.20800000,2.04051187
260.21700000,2.05515483
270.21800000,2.06321461
280.26800000,2.05459205
290.24800000,2.04192716
300.25900000,2.05238241
310.26900000,2.08090867
320.25900000,2.05006660
330.25900000,2.04066223
340.25000000,2.07011930
350.25200000,2.05998868
360.26300000,2.05481099
370.27200000,2.05753123
380.27300000,2.07017108
390.28300000,2.07568997
400.29300000,2.06039997
410.27400000,2.04338514
420.28500000,2.04977656
430.29400000,2.05293225
440.29500000,2.06927525
450.30500000,2.02867750
460.31500000,2.05135503
470.30500000,2.06866419
480.30500000,2.02460201
490.31500000,2.05366658
500.31600000,2.05881581
510.32500000,2.02494587
520.33600000,2.06656939
530.33500000,2.04079284
540.36500000,2.06266767
550.36600000,2.06334470
560.39600000,2.03179342
570.39700000,2.04815968
580.46000000,2.03664713
590.43700000,2.06525006
600.43700000,2.04738645
610.42900000,2.06045721
620.44800000,2.04094214
630.47800000,2.02555026
640.47800000,2.02758085
650.48800000,2.05680221
660.49800000,2.06292462
670.49800000,2.05833620
680.50800000,2.04743230
690.51800000,2.05062495
700.51800000,2.05553582
710.52900000,2.05307752
720.53900000,2.03141418
730.54000000,2.05588307
740.54900000,2.02536466
750.55900000,2.05712395
760.54000000,2.02823638
770.55000000,2.05077275
780.54300000,2.05172911
790.56200000,2.04670957
800.57200000,2.03582690
810.58200000,2.03881362
820.57200000,2.04306981
830.57300000,2.00048712
840.58300000,2.02203738
850.58300000,2.05274232
860.59400000,2.01825076
870.60400000,2.03483239
880.58500000,2.05176841
890.59500000,2.05980466
900.60500000,2.01845210
910.60400000,2.06232918
920.61500000,2.03089366
930.62500000,2.04020990
940.62500000,2.01386909
950.65400000,2.01359446
960.66400000,2.03648562
970.66500000,2.05508662
980.67500000,2.04108168
990.67500000,2.03496847
1000.72200000,2.02033492
1010.70600000,2.00675706
1020.73700000,2.03030106
1030.74600000,2.04232439
1040.74600000,2.05991554
1050.75600000,2.07266704
1060.75600000,2.06254373
1070.76600000,2.07259944
1080.75700000,2.01747825
1090.76800000,2.05389020
1100.81700000,2.03817784
1110.79000000,2.01217597
1120.80300000,2.03407472
1130.80300000,2.03377208
1140.81400000,2.02454699
1150.83500000,2.03990764
1160.84500000,2.02055250
1170.84700000,2.01765510
1180.87700000,2.03633962
1190.88700000,2.04265199
1200.90800000,2.02306100
1210.91900000,2.04239644
1220.94000000,2.03946423
1230.94100000,2.03197676
1240.97100000,2.03234380
1250.98000000,2.03794741
1260.98100000,2.00061353
1270.97200000,2.01261329
1280.97400000,2.01647183
1290.98600000,2.00473086
1300.97800000,2.02123634
1310.97900000,2.04036120
1320.98900000,2.03201719
1330.98800000,2.03360308
1340.99800000,2.01751262
1350.98900000,2.04106871
1361.00900000,2.01998928
1371.02000000,2.00843506
1381.03000000,2.01216153
1391.01900000,2.02829359
1401.01900000,2.04337928
1411.02900000,2.00953255
1421.03900000,2.04519531
1431.04000000,2.02100350
1441.05000000,2.02473069
1451.05100000,2.04231772
1461.11200000,2.03953627
1471.08100000,2.00174290
1481.09300000,2.03339762
1491.10200000,2.01231911
1501.08300000,2.02288386
1511.11400000,2.02538579
1521.12300000,2.00760624
1531.12400000,1.99655573
1541.13300000,2.03209320
1551.12500000,2.03696779
1561.12500000,2.03808237
1571.13600000,2.00746561
1581.12800000,2.03310476
